Month,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Credit_Mix,Credit_History_Age,Monthly_Balance
1,93,3263.418703,2,7,19.06602946,3,22,14,1,19.45958839,139371.204
5,33,139631.5258,8,3,25.55741743,1,24,11,0,31.23460473,187164.5369
11,45,6366.236795,0,3,11.08363418,8,4,17,0,33.77864599,143106.2305
2,94,154125.2325,9,4,22.81434949,2,13,7,0,46.31337737,107868.8917
9,20,149048.7722,6,6,5.184134748,28,18,4,0,23.40739819,192124.2614
2,34,45112.58225,6,10,26.67800008,20,6,3,1,45.01655963,31899.98185
7,98,132215.3959,0,14,24.66728379,23,17,5,0,12.3428277,93621.6595
6,11,54579.57673,1,14,12.09438839,9,2,1,0,21.60543586,60711.92308
6,24,160701.3639,11,8,6.16130612,16,16,16,1,26.86191661,123745.3541
9,51,14313.76339,11,8,26.65254759,16,17,1,1,44.5924363,75423.16371
4,36,115044.8105,8,1,27.93360649,26,3,0,1,15.55022186,136799.4468
5,72,92180.77977,8,8,5.872258135,10,4,16,0,29.26187455,58642.95225
2,64,118909.0406,4,12,24.64521072,17,4,17,1,32.36449929,101712.0044
10,64,103528.1469,1,8,18.74277567,5,21,9,0,21.7335412,91239.62728
10,7,69674.49459,14,9,4.640288994,27,24,3,0,36.54734683,64307.99024
8,80,59389.83691,11,2,24.58380961,0,25,17,1,24.42641855,70077.86368
8,24,162739.4709,0,0,1.239272725,14,26,4,0,26.23393941,15370.64305
5,46,149193.4899,6,9,26.6720991,7,22,9,0,41.5763375,57563.47995
6,31,142828.419,11,12,29.62842671,22,1,7,1,46.5048688,33800.7856
9,20,40462.88695,10,12,12.06248055,10,4,4,0,31.94479841,89208.90409
7,76,170109.0959,7,9,27.53080521,14,3,14,0,20.01616599,153277.7542
7,68,65797.58609,5,6,23.6047661,26,19,1,1,35.72255059,17901.81147
7,45,55469.1451,9,1,7.117021619,8,20,7,1,15.04816148,159937.3478
5,45,131200.8495,9,12,15.18866612,28,7,4,1,34.31734282,178405.7689
1,92,153458.8104,11,9,2.522502998,12,6,5,1,10.23659195,95563.84362
10,70,43368.18115,0,3,5.75167325,27,2,3,0,44.39767259,102833.9804
9,62,106975.2048,4,14,18.7539199,10,4,8,0,32.82754238,36669.72452
9,36,3231.895561,1,10,21.78799441,21,0,17,1,27.69134455,130722.026
8,30,184608.3786,10,4,16.86267724,2,13,16,1,42.79180577,36011.0948
10,45,128116.5083,5,9,26.06859384,27,22,9,0,14.95879185,63323.6664
6,39,141210.2637,13,12,0.4949731345,23,4,15,1,45.76925742,194757.9347
10,79,148961.9778,0,2,19.07918838,12,25,9,1,41.29750321,152285.1396
2,15,90631.41434,1,13,5.100599837,13,4,14,0,42.24232765,36223.15514
9,54,85936.30801,3,5,18.33461931,22,18,16,0,24.06797545,140070.5003
5,65,98254.73047,4,8,25.9191888,18,19,10,1,27.41642391,51556.1857
8,29,36346.25091,13,6,27.80751429,16,3,13,0,13.14024537,150018.3687
5,21,167194.1638,11,6,25.21364477,20,15,14,1,41.7104828,179978.339
5,64,75344.05142,13,6,18.93863778,21,20,3,0,46.39002035,167692.4627
10,17,91978.22448,8,1,13.22268465,13,29,11,0,39.35580978,1977.830892
3,31,17960.43078,11,10,14.99581444,17,26,8,0,20.64147702,62624.30478
8,24,135131.6252,3,10,22.27507642,6,4,11,1,45.27514774,38055.37624
8,35,195782.5806,4,6,20.19544455,20,13,12,1,36.36735278,192226.8186
8,25,137059.506,10,5,17.54323862,16,24,4,1,14.56429786,20495.30262
8,5,78684.90335,9,10,0.2643406835,16,14,18,1,11.07542118,122559.8479
3,77,52636.64202,8,10,20.28913704,23,13,0,0,17.08969307,17628.12572
4,34,195212.6068,14,0,4.922430065,7,12,19,0,27.79379545,102908.486
3,36,83315.3345,4,6,21.02277423,10,3,2,0,38.51907129,14425.45349
5,80,84980.6846,1,0,26.13512376,18,10,7,0,38.49615099,167906.9841
11,53,56713.82468,10,11,24.90114657,18,28,4,1,47.92911953,41814.72768
4,50,161573.6402,5,12,11.19591811,14,8,14,1,12.54388266,60261.86325
3,14,61151.18015,3,3,23.63842493,29,15,1,0,40.00437836,40558.68767
2,66,164012.2121,10,2,18.09118936,4,2,6,0,11.86425138,167190.0874
8,38,120977.791,9,0,14.10138344,21,5,13,1,41.24054468,87458.48913
1,3,165736.3976,10,1,5.065412982,15,6,0,0,46.3887158,120497.1205
8,96,98819.3745,5,6,1.102758229,5,21,9,1,31.77007847,62906.90604
8,84,62599.0059,0,6,10.56281262,6,16,5,0,49.34432238,37021.34023
7,53,31466.81081,11,0,2.666852976,28,21,4,0,34.65612334,104294.7561
10,12,99499.07423,1,8,2.249459395,18,27,3,1,15.65551725,21481.83108
6,14,190378.0091,9,7,4.587566284,22,19,0,0,18.35846973,191367.553
1,50,101750.8678,12,1,7.970363854,13,27,4,1,45.22962571,103978.3102
7,39,94315.46301,10,7,4.396321348,29,27,6,0,32.77532431,6664.243761
11,61,168402.6382,2,3,29.42269102,26,29,11,1,21.34442503,138022.5228
2,72,138227.825,13,7,25.50561759,10,3,17,1,41.83494158,82789.67456
10,96,168143.2851,5,13,4.37891992,12,1,11,1,48.43843132,20237.62352
3,79,60664.82645,1,3,10.48062068,22,10,5,0,23.04736445,126729.0435
7,88,166065.3303,7,6,4.244530844,16,9,8,1,46.12610509,110487.9271
1,27,143415.99,7,8,17.66624354,18,10,10,0,34.12911757,7839.359502
5,54,31024.06853,9,11,3.814849211,19,1,5,1,41.51886366,114273.6374
9,34,4616.063373,4,9,15.98008053,8,4,14,0,45.08394306,127099.4374
4,5,84553.36818,14,7,9.240370936,4,27,6,0,23.81839573,175217.0891
9,88,53452.2634,1,14,0.7715707951,0,5,15,0,11.97620732,186306.58
5,82,99790.73151,1,3,19.3000458,0,23,18,0,22.03905104,130502.4759
4,63,70975.99906,12,5,9.297194945,0,19,6,1,38.87492753,38370.18033
11,74,9907.505036,4,2,29.58554454,6,29,4,0,12.60115238,90797.99014
6,29,31204.41525,9,13,22.05119448,14,6,14,0,44.87046461,118076.1518
7,72,91472.57146,14,2,4.143423949,19,23,15,1,15.00804313,45641.42828
3,34,54683.41131,10,11,16.03822918,29,29,0,0,27.54809313,144270.3474
5,8,146493.3425,2,13,0.3750509235,4,0,15,1,16.9138086,183160.4831
11,27,49537.51534,8,2,12.81424855,5,12,11,1,15.0387591,140185.0922
1,43,94526.05044,4,13,8.31468718,10,26,5,1,10.70699925,177395.069
1,53,28826.1687,4,3,22.19775936,19,27,3,1,21.0094509,48289.10316
4,68,160803.7174,6,12,6.087823241,29,27,3,1,46.72654702,162521.4605
6,51,181726.6029,13,7,23.8419645,20,8,7,0,38.55984081,4154.338781
8,16,78927.31885,13,2,18.2171794,9,1,3,0,11.05165281,57615.92554
2,71,38499.77434,1,9,6.779440346,26,28,0,0,28.85018429,75413.42946
11,82,8352.743449,4,7,16.36259482,26,20,5,1,24.42437582,160610.6318
11,47,50350.9963,5,3,7.018332016,28,18,8,1,15.46156056,150034.473
8,74,91035.21059,0,8,17.61185128,4,24,17,0,24.37021699,85320.46663
2,40,35901.9942,8,5,1.665793974,17,0,15,1,12.61660416,45389.43015
11,80,31813.60291,14,8,18.44217119,26,19,16,1,24.82860201,131879.5875
3,96,156385.7336,4,11,26.29847769,20,23,12,1,40.87692638,109188.5403
7,45,93616.5523,3,12,14.56653523,23,22,2,1,31.52467253,60399.76176
5,19,105623.1047,12,7,4.185301797,27,25,18,0,48.63549267,136657.0022
2,29,186898.9113,5,1,11.36489436,13,6,19,1,35.91605857,151415.1631
6,85,124486.5606,5,6,21.109581,9,8,12,0,46.3176149,118859.1446
1,11,172913.2424,8,5,12.25693775,24,4,12,1,31.60337246,108868.016
2,75,138486.1138,0,1,19.652713,17,24,12,0,29.02578169,91257.14617
7,80,98134.52818,0,7,17.09669671,13,10,14,0,42.08635717,113935.701
9,60,49409.15665,9,7,3.931379576,13,6,12,1,41.32349655,154019.7961
8,49,199639.7311,1,0,28.58878672,5,17,13,1,25.46784748,170475.507
3,90,67860.88257,11,4,15.14055517,20,16,1,1,44.8076948,62583.13374
7,94,95731.3056,1,12,17.72227635,19,19,19,0,42.48398865,109483.9915
4,14,102005.8779,14,13,0.4072958689,29,25,1,1,47.12486492,144603.3713
4,52,10435.44139,14,8,12.41662414,9,18,4,0,22.49153517,63309.1933
1,7,96030.72385,4,6,4.707862378,27,2,6,0,41.03492222,154993.5149
11,60,149326.3012,6,1,0.8126994296,21,2,11,0,35.89692333,17063.48222
6,86,108305.87,9,14,2.847796077,11,10,10,1,18.1883652,126357.2826
10,72,37047.71562,11,0,22.90584885,2,20,0,0,44.78238219,12625.02824
11,84,137884.9244,7,13,26.9360772,15,26,18,0,33.08446846,119551.5347
6,27,105020.9168,10,5,22.5257721,2,19,15,1,49.86936935,194622.5909
4,48,186357.3653,7,10,23.93704844,25,7,3,1,13.6739868,63209.99059
1,46,148528.597,3,2,9.6163459,3,4,16,1,14.89293539,187546.6634
11,33,161262.1018,2,3,1.754193846,14,17,1,0,17.89125276,87685.42501
4,80,181512.5322,1,5,10.13490142,5,9,5,0,45.93152978,165384.9648
4,51,184068.7502,13,3,25.83726215,12,29,2,1,13.85402952,85907.22105
8,40,107615.3058,14,6,16.54958617,0,20,18,1,49.70042583,174427.5569
9,9,30220.66727,14,10,16.10540537,28,2,2,0,20.66435277,9553.317394
10,3,122015.4817,5,7,29.9058822,29,11,14,0,21.00066764,171570.73
2,55,181618.9927,10,11,7.037006114,25,12,6,1,22.39835852,56393.33919
7,61,190268.9474,1,5,4.240035509,3,7,13,1,47.36106919,164314.9657
3,37,4392.716039,11,0,18.12363246,23,17,12,1,17.06431792,120420.5845
1,40,114523.6708,0,13,19.72586544,11,20,17,0,13.64998486,19093.48196
7,37,140524.932,5,8,17.56862503,29,24,3,1,40.20270527,11676.05068
8,9,102271.5341,11,2,27.30202238,21,8,6,0,17.1567602,9147.131857
6,15,69935.80792,5,10,6.522865931,24,0,13,0,39.1223829,194815.1854
7,82,162917.9781,2,8,20.46035589,13,12,3,0,19.49473718,78269.84177
9,3,7933.595091,12,3,20.97304282,26,29,14,1,29.69477897,111436.6097
4,14,95704.35021,5,1,29.91620499,13,26,7,1,28.12784698,56975.3298
7,83,87927.71111,1,5,9.359215767,4,25,1,0,44.90905065,196381.7626
10,59,151656.0954,0,0,14.71430439,1,3,2,1,45.72789309,100577.7638
8,37,34363.64793,3,12,15.94303161,24,3,4,1,49.84310096,12864.55413
10,58,23535.87995,5,2,9.571505709,9,21,13,1,19.36865943,91869.41018
4,32,89303.47217,11,5,15.99734152,1,24,5,1,43.99897335,146603.1974
1,57,11258.31183,9,9,11.51418309,1,18,6,1,17.5677466,139190.4415
8,80,32394.65874,5,8,24.57343361,2,3,16,1,46.41668516,148501.3319
11,47,180023.6693,4,2,23.71571687,27,27,8,0,10.97761149,164375.4955
2,84,47389.02704,12,1,24.46697976,22,14,4,0,42.83995171,122003.6494
10,98,107497.7022,10,0,3.512441629,0,13,14,0,17.67998202,111292.103
4,32,87003.06041,2,10,14.91803749,20,12,18,1,46.31008859,181904.0883
4,75,55823.03191,6,1,24.09265936,21,21,0,0,23.33655715,56172.08089
11,12,38283.4849,6,8,14.14233392,14,18,0,0,14.29964546,119226.6919
6,64,28387.42952,6,7,19.17882574,14,10,6,0,37.10419943,114843.3358
2,82,180621.7881,1,6,20.77270702,8,4,10,1,13.59333474,194892.415
2,33,170803.7017,2,12,20.40184982,13,0,19,0,18.01446713,90382.38592
1,69,16443.29064,5,12,17.11210732,28,11,2,0,49.84220986,17806.90013
5,93,65372.35728,3,13,4.300931413,4,15,6,0,27.62082076,113782.2724
8,15,155089.3958,7,10,0.3203537051,22,22,14,1,38.41593779,83819.6231
11,9,138935.2729,10,1,4.172696649,16,23,2,1,29.46715943,135784.3379
9,87,115842.8269,1,10,11.68407801,27,0,11,1,15.31584682,118441.7316
1,69,36503.34188,13,4,17.5902415,0,18,16,1,31.12313419,167027.2927
1,40,5012.838539,12,8,16.23032503,21,0,7,1,29.62745585,8621.236914
3,41,162624.7855,4,5,12.50434565,8,29,16,0,44.65917754,28673.78931
2,30,89057.72457,4,11,26.48993687,4,28,12,1,47.90372711,18596.39269
7,60,108150.1292,4,0,0.7259427233,29,15,11,1,41.09232138,76025.04312
10,57,101945.1926,2,4,28.43541285,15,9,12,0,37.49622572,113773.3816
10,41,180874.2441,1,0,14.12175627,8,21,14,1,18.04711361,140887.051
7,59,9663.364286,5,13,6.241101926,19,3,12,1,26.67565137,5695.497024
11,17,190353.3715,2,2,27.85306526,2,11,17,0,33.17606714,46985.46953
7,59,152078.101,6,3,29.99563975,6,19,11,0,26.4924668,142859.6209
8,23,163642.0289,1,4,25.43600413,20,5,5,0,10.74770665,130775.4839
10,14,73616.81634,13,13,1.747268024,5,28,3,1,32.91161404,90291.59943
8,27,154390.3529,5,3,11.2857711,21,9,8,0,47.98160309,198282.4558
1,10,28533.25858,1,13,21.76339081,5,2,16,0,16.33841691,176805.7602
9,67,66471.72898,14,4,3.664433399,23,2,1,1,29.79646,163014.2023
11,71,103056.4518,11,2,14.77571506,17,0,3,0,24.23496938,24150.38961
5,66,101772.2592,9,3,14.70844476,29,14,9,0,42.11473607,53030.38872
3,64,34899.45286,12,6,29.55091044,5,16,3,1,15.83916592,60696.53388
11,69,30101.82915,4,8,16.70228597,6,24,9,0,38.43296927,193214.4549
9,77,6207.718232,0,10,16.00816426,20,28,1,0,14.5128517,115049.1349
2,95,16103.11093,14,6,3.700030401,2,14,4,0,48.70048728,169550.7649
7,70,44757.35416,12,8,14.29366749,3,4,3,0,29.46046082,119837.7193
3,34,23192.74731,5,12,14.30740733,20,9,12,1,27.55017693,10742.9774
2,29,100406.3987,4,3,9.589502501,14,23,19,1,21.77147275,41102.6292
10,50,156941.6116,8,1,12.73542643,6,27,13,0,48.88513895,169306.5821
1,17,43890.19814,14,3,12.01050058,0,15,5,1,45.66879678,4534.906443
2,99,143048.9456,11,6,11.00974798,26,22,3,0,31.84965919,126565.5973
11,39,146650.1109,8,0,20.67251367,2,23,11,0,43.84689301,171796.5449
10,76,70325.9573,2,13,24.64653582,23,6,6,0,10.0575041,93131.16639
10,66,125056.4798,14,13,10.11813034,9,1,17,1,43.33481097,34832.03699
10,63,95796.77504,7,10,12.03942932,17,2,6,0,37.47895184,131387.0138
4,42,32885.16803,3,5,18.98190276,12,7,12,0,11.82532649,160001.4462
1,27,56838.37559,8,10,20.21810354,7,17,17,1,33.01209954,85005.84966
5,86,136542.4174,2,0,24.5284525,0,14,7,0,11.30023964,2575.754723
4,88,61355.41583,2,4,13.61793425,22,28,18,1,29.76057593,79994.40328
9,77,148275.166,2,5,8.029415717,13,22,6,0,23.40382869,34252.93991
7,14,112423.6982,10,0,19.10444908,12,1,13,0,13.17961664,9807.270006
2,95,91212.26781,8,12,18.90405274,18,8,19,0,47.35383195,57395.35699
9,98,12556.33438,2,10,20.79927108,3,19,14,0,39.05174594,190235.2823
8,7,196867.3746,14,13,11.72611599,15,19,1,0,12.21587402,33623.07143
9,29,89798.09025,1,10,2.395370307,7,19,2,1,14.5342738,35586.55614
4,67,146463.8613,5,13,12.87160527,18,10,16,1,34.27000343,148800.9083
6,66,60007.42657,9,12,4.992049357,0,17,2,0,40.45910938,124002.9987
6,53,20354.38362,7,4,21.86539867,26,17,9,1,46.53115561,156796.9884
11,23,90624.43678,3,11,28.46526128,15,22,17,1,41.11824289,22363.14783
8,80,12051.07718,2,5,12.16202132,29,13,10,0,25.38528485,15770.4723
9,12,75637.52439,0,2,22.72877187,17,19,17,1,27.921413,13831.77209
6,33,12701.11039,7,10,24.55240002,24,8,9,1,18.92802533,17530.12092
8,38,195107.6685,11,8,4.533420521,1,9,9,1,29.68142176,142620.046
5,76,111958.0421,4,14,0.09818522171,9,24,14,1,38.96481211,102730.6528
7,75,16373.06335,14,6,0.8781441845,5,15,1,0,18.28846381,13885.12927
7,42,86824.45096,5,0,23.69295889,11,26,7,1,44.42695822,163913.0736
9,84,196571.7265,8,9,3.964812379,21,20,16,1,45.86199692,177550.0191
9,58,27377.29044,7,0,8.503332667,28,11,13,0,11.11776997,881.7666819
8,99,64314.36685,4,5,15.92824867,9,14,14,1,17.00744893,159300.5222
11,34,31579.28931,4,7,16.7551453,16,14,15,0,48.031579,185014.6144
8,8,16234.89803,8,7,21.41341673,1,6,19,0,23.59797315,61258.94991
7,15,15785.69791,14,10,14.18139241,13,16,16,1,32.31907952,191536.2917
6,10,1868.115238,13,13,29.46869051,18,22,4,0,32.48151145,82259.96105
2,81,123646.8135,14,3,19.9621436,18,26,8,1,38.88741907,167918.7356
3,67,103428.2394,8,2,0.6939351092,5,18,1,0,29.39517453,123881.974
2,84,130568.7546,10,2,10.31707464,13,1,10,0,28.00774807,151120.7409
10,49,166096.8866,14,2,11.98218319,23,27,12,0,16.43909471,96331.21002
4,46,163772.8663,3,1,1.106812629,10,6,15,1,37.99713861,47591.16753
10,32,62099.98149,8,10,0.983194977,14,20,19,1,30.99665534,31898.01091
7,30,149223.9875,2,13,15.81989625,13,21,11,1,25.83099214,60235.79845
8,47,97557.82891,1,7,19.54753082,13,25,7,1,15.25822697,120188.3397
1,77,195178.381,3,3,29.96534473,24,14,10,1,17.24534981,120122.6434
5,16,18041.03513,7,4,26.06537203,19,5,10,0,29.94241506,138783.206
2,21,144746.6041,12,13,16.43588349,14,15,0,1,49.80430434,72982.21347
3,74,38887.96541,2,8,24.70998603,26,27,14,0,38.62542897,93606.87992
9,31,143658.9721,7,14,23.44929018,18,19,10,1,22.24432337,16496.85039
10,31,23631.74869,11,10,1.556921233,11,0,14,1,17.4949997,142822.8667
1,12,168261.6716,1,5,20.23858484,28,22,7,1,10.84439048,77194.6518
10,87,43750.40656,7,10,3.068179738,8,4,11,1,21.84367135,51076.11813
11,67,186404.1974,6,6,22.4408541,18,26,15,0,25.52427841,106830.5353
7,5,23308.31802,4,4,10.33506484,29,23,7,1,42.18397822,190025.1167
6,23,114695.3464,13,2,7.417159551,3,23,15,1,47.12910795,138390.749
7,5,176019.2322,10,14,25.63266146,9,17,4,1,10.83974453,128080.4394
11,67,102614.1421,14,2,18.43917169,24,20,4,0,30.73169941,80808.8656
1,64,59483.7434,4,10,11.55240419,11,28,0,0,49.61890083,80913.27176
2,34,139650.2594,9,8,23.43947205,13,13,8,0,39.34353994,21661.58527
3,33,109742.3633,8,13,4.211564483,8,28,14,0,16.30753987,90646.18852
4,93,72170.18054,0,2,7.531297654,25,25,6,1,21.36182308,164311.0487
10,44,24499.64887,1,0,21.24048996,6,14,19,1,42.78825522,56229.12656
11,23,146586.7961,14,13,16.04828124,2,0,10,1,33.27255143,183700.9202
2,70,35494.71417,2,12,3.2535948,6,3,19,1,16.59418865,146248.0628
7,18,175051.0568,9,0,1.904750649,26,2,11,0,31.04505114,130557.9358
7,5,103252.099,9,8,28.18333808,3,14,11,1,48.005063,176200.4933
4,44,21517.40496,5,12,8.113641622,19,8,16,0,19.06556342,144942.1603
6,3,195716.1101,1,9,13.00982084,7,20,18,0,27.20370658,189845.8873
3,6,153319.0793,14,3,16.70643943,22,12,9,0,39.83068947,188069.0524
9,43,78949.91905,0,11,12.65388445,29,2,3,1,46.14177858,135789.4314
4,93,183522.1749,4,9,6.219747182,14,8,6,1,16.11390683,52938.41054
9,88,78985.00419,12,0,25.42235718,19,3,1,1,13.83308833,156699.624
8,3,2913.810543,13,11,22.10921734,6,5,8,1,27.74008794,97095.88371
10,75,190760.0365,11,10,18.29331604,2,14,10,0,32.38310334,27129.66493
6,72,190326.1359,1,6,14.98616119,3,8,15,1,34.10644057,199170.9126
7,19,1325.33091,13,11,26.04891371,12,21,14,0,19.56718473,109099.8246
1,75,53138.70617,11,5,23.37892306,7,29,18,0,45.98845068,136833.9674
6,60,111802.3657,5,12,23.74169143,25,27,14,0,38.0796414,148606.5658
9,97,118920.853,12,4,3.277645633,12,18,1,1,43.41603176,34128.42166
1,76,183683.6334,0,2,13.23461609,29,15,17,1,34.4062796,132302.1761
3,33,144184.9064,5,12,3.209725186,14,8,19,1,39.87400137,179662.4271
9,30,68200.94804,2,1,16.56045432,15,10,17,0,27.23837355,130766.0073
11,89,137406.5056,10,3,0.2059671517,19,21,2,1,19.69934995,101012.0965
7,43,30732.3197,0,10,0.1149945008,23,4,7,0,47.80987539,156611.2472
7,94,156515.8305,2,5,21.46781601,8,4,6,0,48.83080695,66563.82442
10,78,138210.9908,1,5,28.25271904,26,17,14,1,45.99394966,51487.83288
11,90,19853.28285,13,10,27.23295397,21,20,0,1,26.56233048,30639.94938
10,55,35787.16239,1,11,4.293406472,0,15,18,1,36.19738151,117234.2824
10,47,105378.0612,10,0,27.18031801,26,13,5,0,21.01181588,168905.3219
5,77,141397.3234,12,1,21.13337049,22,24,5,0,39.29455643,113122.5065
2,76,10529.93579,0,1,6.777691485,19,29,5,1,30.76365357,534.9909106
8,62,39218.89133,7,3,14.78255126,22,11,6,1,40.52073653,90386.58209
10,78,59836.52969,14,13,8.326840136,16,27,13,1,42.05333882,125607.9744
9,28,140315.1041,1,10,0.8369539533,8,8,3,1,40.29215612,1571.129813
7,70,153646.7249,6,7,0.7765929628,10,26,6,1,33.65095145,194651.705
9,34,24499.48062,12,5,14.21820077,22,13,4,1,39.6445594,111592.266
11,54,53940.10564,4,13,15.33019907,7,27,15,0,23.45498372,49425.64275
4,47,175285.4202,2,7,9.198834753,6,16,19,0,19.34266853,9059.693282
4,6,127931.0467,5,13,12.86231446,25,23,4,1,33.25441322,175413.3094
3,59,78446.25885,11,2,2.394198618,6,2,17,1,47.50771866,18639.91481
10,7,183584.274,12,3,7.429221248,1,0,11,0,22.41648196,123442.9656
8,65,157427.6438,14,11,27.17351727,29,7,16,0,49.68482513,183926.331
8,30,2897.508669,5,9,14.01471165,9,28,4,1,32.71899853,18020.81595
5,91,12421.29159,10,6,28.09324116,4,22,6,1,25.95111485,89440.36772
2,25,135652.9958,6,1,18.06990592,4,23,6,1,33.17112959,123439.2518
2,99,171346.062,9,9,18.24967764,10,27,7,1,21.92420416,125726.3806
6,83,131908.3059,0,1,12.34510761,8,29,2,1,15.97694703,102621.9767
2,5,82901.38772,1,5,22.46643186,19,12,13,0,39.03703939,154015.2328
2,93,94323.74154,7,4,6.061022351,17,15,15,1,29.66228094,22459.36702
5,38,92976.24837,7,3,8.130637328,2,5,13,1,27.93320267,119485.2538
3,90,160871.206,7,11,13.81589867,25,10,16,1,34.1144804,194590.9777
4,28,14522.36348,8,7,21.90288102,19,10,12,0,35.59887818,123696.6512
11,51,81678.59173,12,13,25.6365688,27,19,8,0,27.7034807,103329.9791
3,68,59173.15776,12,3,20.70041306,5,27,11,0,14.14660611,34094.24155
9,15,133711.0966,10,5,3.409945389,12,13,8,1,14.56690957,93055.94171
10,66,19663.95726,4,6,23.68025167,25,21,8,1,23.69733682,102588.7725
6,16,84242.2855,0,6,8.838944026,17,26,14,0,41.75847891,117329.6117
5,61,68004.4548,0,3,28.27427179,10,29,5,1,48.16335664,12873.72576
11,67,88933.94737,2,2,27.40430072,11,7,7,0,39.36606868,178136.0772
2,80,104048.7265,5,0,21.26529214,6,4,18,0,16.27492711,174167.405
10,0,100289.1177,4,9,13.25642512,21,28,1,1,42.52145451,109640.9954
2,18,175353.1667,9,5,11.86496229,28,5,14,1,20.8601695,49035.12087
5,98,119105.7172,12,11,22.48206575,10,7,0,0,49.9353045,88193.7064
7,92,189799.9754,5,10,22.48372066,19,19,3,0,46.46725909,132.8520925
8,93,80074.84044,13,12,3.324635485,12,11,16,0,22.94684387,173166.0124
9,1,80004.32717,13,4,21.68441087,6,3,1,0,34.62898967,112462.8681
3,16,146211.061,8,9,23.76769481,23,18,11,0,44.38259256,32030.69362
9,15,79205.90663,1,10,28.42081109,6,21,12,1,40.90265472,144337.7913
10,96,23229.1614,3,12,14.1378809,6,18,10,0,38.71924841,162324.8394
11,38,91497.44527,3,9,24.58966345,6,9,16,1,49.96635107,2671.895143
10,76,34214.90957,3,14,14.96581453,20,7,13,0,15.65410575,141255.4962
10,77,172493.3713,6,4,16.17670626,4,15,18,1,48.6584558,31161.2663
7,63,76827.95059,8,13,17.95290075,27,14,15,1,49.36597404,89109.56715
7,34,182924.203,1,9,13.62625603,6,29,14,1,12.57228873,1307.021805
2,40,163186.5099,4,11,28.00229365,6,27,9,1,30.58347782,39002.79636
1,37,60315.6099,11,14,4.976871259,5,22,14,1,16.83298845,178857.333
6,74,174496.574,8,14,8.848278425,12,27,19,0,17.49648378,22968.62216
9,95,131804.6856,4,5,8.149546558,7,25,6,1,10.394196,169495.3731
1,13,93670.76821,10,9,7.145282191,2,13,4,1,48.96809002,160154.6878
8,12,150891.2039,2,3,1.088506883,13,21,6,1,34.78509691,167508.0072
1,62,35808.04306,0,5,27.17834435,21,15,12,1,17.44647344,38732.27719
1,63,173809.8879,9,9,5.80661818,2,11,6,1,21.53534895,107052.2907
7,20,153329.3321,11,11,19.296407,6,17,9,1,33.24483821,180082.0188
6,5,134536.9722,13,14,11.42131896,12,11,19,1,11.92310466,177211.1692
11,31,40331.98673,10,12,14.28057777,29,17,13,0,15.53893003,41554.82595
6,28,91758.24076,12,8,11.666161,25,10,18,0,41.01135881,50551.28852
8,33,136349.2797,0,13,10.66769951,16,11,19,0,20.30380934,55436.88571
2,14,33769.75942,6,9,9.415367313,28,16,3,0,48.07151529,99027.96687
4,38,74713.81393,12,13,23.56574981,28,23,13,0,32.03124943,78578.53012
1,2,50395.63912,12,7,24.04475819,0,7,6,1,40.00443128,142717.4919
10,2,4705.885455,13,6,0.2366128779,10,18,16,1,48.83597514,169235.9132
2,62,53270.93236,12,12,3.826543145,16,9,15,1,33.27508551,160971.9409
1,18,114717.5421,0,7,17.60489184,29,0,5,0,37.15098251,15365.18769
5,42,73016.13822,11,11,20.04094803,27,5,6,1,36.43771434,128773.0885
9,87,119142.7824,3,4,27.63516386,0,19,18,1,33.88493969,29465.41263
3,60,34121.17065,13,9,6.296283161,15,15,12,1,17.99844708,186380.5555
5,18,88236.80597,8,4,27.11615431,15,21,2,0,43.86816386,92097.01776
1,90,69890.07042,4,7,5.131596685,20,8,5,1,36.09474358,89914.02434
9,38,86535.39337,6,5,25.95758185,20,1,13,0,32.12617423,90838.645
1,62,152214.2764,9,12,8.898271661,0,9,2,0,11.19556038,90309.42188
4,9,69411.45848,6,1,17.70830186,1,11,7,0,42.99837542,116077.5443
10,62,131518.0429,5,2,11.86807889,2,16,7,0,18.60151988,186490.4817
7,23,179948.4601,11,14,6.005035585,1,1,4,0,28.07575661,15814.01025
9,59,82119.40086,8,6,2.107147602,21,14,7,1,37.43982176,100489.4503
6,91,121949.587,1,1,22.84952356,12,19,19,0,47.11823067,79951.01945
6,37,80995.61464,2,7,28.19428486,4,23,14,0,35.3084273,64532.60786
7,77,159540.5569,6,7,27.60893641,24,16,19,1,26.80730251,31692.59751
1,34,89150.30788,0,13,7.927821401,29,12,8,0,25.46503075,43415.10633
4,38,146115.1745,4,12,16.96330524,13,23,15,1,31.05832688,156181.3366
7,14,44184.28863,12,0,17.66251139,15,26,11,0,11.6055837,46612.36102
4,87,111102.026,1,14,8.236317186,23,14,16,0,13.62957489,76463.9094
7,10,134380.229,3,13,7.315112715,24,2,13,0,20.5028923,182876.8573
7,42,57169.66574,7,11,7.650191723,26,29,9,0,16.33421604,112657.8852
6,67,83198.94246,14,0,3.41554505,19,7,4,0,22.82632527,196509.2875
7,98,135164.6717,5,10,12.87964274,25,0,7,0,27.86343135,29066.48015
6,77,192617.574,1,14,27.558902,9,26,0,0,31.25126514,65203.04358
