Order Line ID,Order ID,Order Priority,CustomerID,Customer Segment,Product ID,Product Container,Profit,Quantity Ordered,Sales,Discount,Gross Unit Price,Shipping Cost,Ship Mode,Ship Date,Order Date
1012,90350,Not Specified,CUS_0x4d16,Corporativo,2ad87b83cf8b5b14c47ad8f891b3e175,Paquete pequeño,29.62,24,250.34,15.69,11.59,3.37,Aéreo Regular,2-Sep-16,1-Sep-16
381,91098,Critical,CUS_0x563c,Negocio Pequeño,80c1498b71a883bbcfcc5fd23ec50366,Bolsa de papel,1.48,20,33.11,1.45,1.78,1,Aéreo Regular,3-Sep-16,1-Sep-16
8421,91380,Not Specified,CUS_0x3925,Cliente,00cfea172390e3b79634d525652f820f,Caja pequeña,-68.52,3,475.95,31.95,174.34,19.99,Aéreo Regular,3-Sep-16,1-Sep-16
4050,89959,Critical,CUS_0x9708,Cliente,fd69c3030c039326f43523911dce27ed,Caja pequeña,-33.64,12,139.21,7.05,12.89,4.81,Aéreo Regular,2-Sep-16,1-Sep-16
9047,86245,Low,CUS_0x4986,Negocio Pequeño,803ee967f1ff363140d40a3addc66ec4,Paquete pequeño,-35.3,26,121.21,6.87,5.18,3.05,Aéreo Regular,4-Sep-16,1-Sep-16
523,91143,Critical,CUS_0x3e83,Home Office,80b4b1ce0ae8b6170035ff2fbdace92a,Caja pequeña,-10.4,2,23.95,0.47,12.22,5.72,Aéreo Regular,3-Sep-16,1-Sep-16
1011,90350,Not Specified,CUS_0x1dac,Corporativo,ca7db91c746e8da7617f717514f4d339,Paquete pequeño,-37.38,13,64.21,1.71,5.04,2.39,Aéreo Regular,3-Sep-16,1-Sep-16
8775,86811,Not Specified,CUS_0x7ea5,Home Office,3abe1e9b2a9d59d21cd74598b6cb80d3,Caja pequeña,772.06,13,"1,216.54",39.18,95.49,19.99,Aéreo Regular,5-Sep-16,2-Sep-16
1835,89922,Low,CUS_0xa3bd,Home Office,e9efbc59d764324b19340cf5656856f2,Caja pequeña,90.62,9,143.43,6.1,16.43,1.39,Aéreo Regular,10-Sep-16,2-Sep-16
8138,88618,High,CUS_0x9b38,Cliente,0efe0ab6fe6051aa3520f42fae446260,Barril Jumbo,27.18,15,"1,762.70",79.46,122.41,56.14,Camión de reparto,4-Sep-16,2-Sep-16
2449,90849,High,CUS_0x407a,Home Office,8923f80af46d2cc8261a9b7d5411c1ed,Caja pequeña,0.94,15,430.65,6.12,29,4,Aéreo Regular,4-Sep-16,2-Sep-16
1324,90068,Critical,CUS_0xadad,Cliente,2c1dcb85e55b9980c87ade232769d536,Caja pequeña,-23.1,16,450.08,18.03,29,4,Aéreo Regular,5-Sep-16,2-Sep-16
1834,89922,Low,CUS_0xa224,Home Office,eaabe2fafc21124de9c42eba35ab93c6,Caja pequeña,-2.37,3,11.07,0.72,4.01,1.49,Aéreo Regular,3-Sep-16,2-Sep-16
6604,90866,Low,CUS_0x2a52,Corporativo,38b8d114f6083b7b49a16910adec5835,Caja pequeña,368.3,20,567.86,19.22,28.68,8.23,Aéreo Regular,9-Sep-16,3-Sep-16
1035,86396,Not Specified,CUS_0xa3c,Corporativo,3bcd714eb5167572750fb236a71199a6,Caja pequeña,51.83,13,166.8,5.49,12.96,5.09,Aéreo Regular,5-Sep-16,3-Sep-16
1795,88895,Medium,CUS_0x5254,Corporativo,17740d27b107c3d4a8b0b94c3cfab973,Caja jumbo,411.67,20,"7,938.80",259,396.94,85.63,Camión de reparto,5-Sep-16,3-Sep-16
1050,86396,Not Specified,CUS_0x2887,Corporativo,afc505993d1062334b11f82c0062b977,Caja jumbo,-31.39,23,"6,475.39",400.13,302.73,61.76,Camión de reparto,6-Sep-16,3-Sep-16
3916,87083,Critical,CUS_0xaf6f,Home Office,80aadd1259f35171079413a938cd9fb7,Caja pequeña,-74.72,17,376.38,11.25,22.14,6.5,Aéreo Regular,5-Sep-16,3-Sep-16
6904,87460,Low,CUS_0x637b,Cliente,9d07da782226e74af51fc847f936db3a,Caja jumbo,-444.85,11,"1,344.02",66.64,131.38,51.94,Camión de reparto,9-Sep-16,3-Sep-16
3917,87083,Critical,CUS_0x1c7d,Home Office,c75ae709025859f61fb3a589e7b301cf,Caja pequeña,-58.33,12,58.7,3.61,5.26,5.49,Aéreo Regular,6-Sep-16,3-Sep-16
2154,89272,Medium,CUS_0x9e5,Negocio Pequeño,029a0c61fcc5d735c2f1c74890c3093c,Caja pequeña,16.97,2,24.08,1.58,13.23,7.17,Aéreo Regular,6-Sep-16,4-Sep-16
2155,89272,Medium,CUS_0x4791,Negocio Pequeño,a2ad05dd2a0e28b4016600d9170638f1,Caja pequeña,72.02,5,99.12,5.16,21.09,4,Aéreo Regular,8-Sep-16,4-Sep-16
698,90595,Not Specified,CUS_0x19a7,Corporativo,cb4c6a47be4be9724de67f9085d1a106,Caja pequeña,"1,275.24",22,"2,895.87",97.55,132.96,8.08,Aéreo Regular,6-Sep-16,4-Sep-16
3850,86717,Not Specified,CUS_0x4bc1,Home Office,0571955e31e026f42920b62eef2ffc2d,Caja pequeña,96.84,8,332.08,14.18,43.24,5.33,Aéreo Urgente,7-Sep-16,4-Sep-16
2156,89272,Medium,CUS_0x98e6,Negocio Pequeño,bffe8d79f9c198850d606437dfd3be62,Caja grande,320.55,25,"1,184.59",77.73,52.07,10.25,Aéreo Urgente,7-Sep-16,4-Sep-16
697,90595,Not Specified,CUS_0x12d1,Corporativo,2835a74b0d54555079ce54d33a9bc987,Caja pequeña,717.28,16,"2,978.50",221.51,206.84,4.2,Aéreo Regular,8-Sep-16,4-Sep-16
8389,89795,High,CUS_0x2bf6,Corporativo,d519c7839c9f4a9afe45b978f37685c5,Bolsa de papel,2.94,8,22.13,1.51,3.04,0.7,Aéreo Regular,7-Sep-16,4-Sep-16
3385,49990,Not Specified,CUS_0x629c,Corporativo,8304911a0f75e8628a2c0593684059f4,Barril Jumbo,484.55,23,"10,732.03",349.77,466.61,14.7,Camión de reparto,5-Sep-16,4-Sep-16
8648,89817,Medium,CUS_0x14ec,Negocio Pequeño,6b4f1d4f8b5ce21ae762905fa1b6b00f,Caja jumbo,24.17,4,895.7,41.52,230.85,69.64,Camión de reparto,7-Sep-16,4-Sep-16
1559,86323,Low,CUS_0x3f94,Cliente,798084973b21ce69e1e34ef2402bc563,Caja pequeña,-3.56,19,737.87,50.07,43.15,18.98,Aéreo Regular,7-Sep-16,4-Sep-16
519,30660,Critical,CUS_0x4d48,Negocio Pequeño,681dab311e155d6dd442238fa4bc4b2d,Caja grande,-625.24,34,"2,509.33",105.32,75.31,69,Aéreo Regular,8-Sep-16,4-Sep-16
7654,88763,Low,CUS_0x114b,Corporativo,7c58085e71d1af1e099d7ef8df23b351,Caja pequeña,-9.74,14,29.43,1.08,2.19,1.49,Aéreo Regular,9-Sep-16,4-Sep-16
512,88926,Critical,CUS_0x8359,Negocio Pequeño,663b95c2125617171dfcbc193e70d975,Caja grande,-575.22,8,590.43,20.92,75.31,69,Aéreo Regular,8-Sep-16,4-Sep-16
1558,86323,Low,CUS_0x65fa,Cliente,b4756896512ac36b3b23cc58ab0c907f,Caja pequeña,-35.52,7,30.52,0.69,4.36,5.34,Aéreo Regular,7-Sep-16,4-Sep-16
630,86719,High,CUS_0x5480,Corporativo,1644c9b3cc161b71317310c327f87a20,Caja jumbo,"-1,431.01",21,"1,022.64",52.42,51.26,54.11,Camión de reparto,6-Sep-16,4-Sep-16
785,87394,Not Specified,CUS_0x2eb3,Corporativo,dc2e98d52a1d29352fcdb61b9a153f87,Caja jumbo,"4,924.07",19,"7,939.89",286.59,422.11,12.06,Camión de reparto,7-Sep-16,5-Sep-16
784,87394,Not Specified,CUS_0xc11f,Corporativo,d8c8fd61e4d449b23f20034fc8731054,Caja grande,961.75,14,"1,841.69",133.08,144.56,24.49,Aéreo Regular,6-Sep-16,5-Sep-16
2699,87851,Low,CUS_0x9b4c,Negocio Pequeño,7ec97f06a7b248de2312318b8ef62071,Barril Jumbo,879.45,12,"3,225.74",167.13,285.97,28.06,Camión de reparto,8-Sep-16,5-Sep-16
2171,90280,Not Specified,CUS_0x5634,Corporativo,91b97c9c89f2df17aa5c5813bb7678f7,Caja pequeña,-49.87,26,"2,743.52",68.01,105.52,19.99,Aéreo Regular,8-Sep-16,5-Sep-16
2252,91198,Critical,CUS_0x68ea,Corporativo,57d35f584600338f24cb6c422371aea0,Barril Jumbo,"-1,899.20",23,"2,806.28",163.58,129.8,70.2,Camión de reparto,9-Sep-16,5-Sep-16
3525,89760,High,CUS_0x4899,Negocio Pequeño,ba7f15e0c0dfa25cf0d0518cc29cd4c0,Caja pequeña,-50.34,8,36.88,0.06,4.61,5.15,Aéreo Regular,8-Sep-16,5-Sep-16
6036,90320,Low,CUS_0x8a0d,Corporativo,8dc0ccbaa0821118e4db4c8f5a2592e8,Bolsa de papel,22,23,316.61,16.56,14.49,6.85,Aéreo Regular,16-Sep-16,6-Sep-16
7485,88124,Medium,CUS_0x1c39,Cliente,d0b9d7350dc45cb6bf526db3a8c6df96,Caja pequeña,27.8,14,507.89,23.11,37.4,19.99,Aéreo Regular,9-Sep-16,6-Sep-16
7484,88124,Medium,CUS_0x41e4,Cliente,ce741af392e384e931cb582f57223a1f,Caja jumbo,-157.12,6,"1,301.31",82.75,233.21,64.66,Camión de reparto,9-Sep-16,6-Sep-16
7483,88124,Medium,CUS_0x7cf0,Cliente,0c50732604fee9003621b44789282800,Barril Jumbo,-64.65,3,303.72,16.57,106.57,15.66,Camión de reparto,9-Sep-16,6-Sep-16
6961,43713,Medium,CUS_0x182b,Negocio Pequeño,7ab425a929f5b313fdf21aef822ea2d9,Bolsa de papel,-17.09,25,65.08,3.58,2.74,2.4,Aéreo Regular,9-Sep-16,6-Sep-16
6977,88664,Medium,CUS_0x70bf,Negocio Pequeño,f292b28bee0a93d5db817c2a9ecca1bf,Bolsa de papel,-15.72,6,15.62,0.55,2.74,2.4,Aéreo Regular,9-Sep-16,6-Sep-16
420,89374,Medium,CUS_0x46a2,Cliente,c7a8d01684c88f8fc05fbeeec473e999,Caja pequeña,22.87,4,48.16,2.64,13.23,0.5,Aéreo Regular,8-Sep-16,7-Sep-16
421,89374,Medium,CUS_0xb40,Cliente,4875adbb0562d30bfde36c4e5df320ef,Bolsa de papel,7.78,19,113.71,3.14,6.17,2.27,Aéreo Regular,9-Sep-16,7-Sep-16
3276,86083,Low,CUS_0x4228,Corporativo,febcae76bd868cb17d0a08752d97bf0d,Caja jumbo,-123.79,6,"1,743.72",83.99,302.73,61.76,Camión de reparto,10-Sep-16,7-Sep-16
5384,36743,Critical,CUS_0x4aaa,Home Office,d1d70aac195cb9f578557c01641e16a9,Bolsa de papel,-10.26,6,43.25,3.42,8.01,4,Aéreo Regular,9-Sep-16,7-Sep-16
3275,86083,Low,CUS_0x635e,Corporativo,85fb42beb5ed52550cbfff392c939b64,Barril Jumbo,-312.26,6,577.35,30.42,101.29,58.2,Camión de reparto,12-Sep-16,7-Sep-16
5370,90574,Critical,CUS_0x235c,Home Office,af133f0e3c7fd797460bd673f0db0d7b,Bolsa de papel,-9.44,2,14.42,1.05,8.01,4,Aéreo Regular,9-Sep-16,7-Sep-16
7405,91413,Medium,CUS_0x8f4,Cliente,64d1396492029d86c06a1700f682c634,Caja pequeña,29.09,6,41.04,0.54,6.84,7.37,Aéreo Regular,10-Sep-16,8-Sep-16
2837,89638,Medium,CUS_0x98c2,Home Office,6d5a98df167dbe3a0e3fe4d2db2aabcb,Caja grande,883.87,11,"1,510.65",61.09,144.56,24.49,Aéreo Regular,12-Sep-16,8-Sep-16
9122,86214,Medium,CUS_0x21f7,Corporativo,e72376c908dd3a278874528dac319a5b,Caja pequeña,187.17,11,431.71,18.86,42.2,9.83,Aéreo Regular,9-Sep-16,8-Sep-16
2836,89638,Medium,CUS_0x84b8,Home Office,52c6e993872c1e5cdb480b25e3dee5e1,Caja pequeña,153.18,15,642.26,10.83,43.25,19.99,Aéreo Regular,12-Sep-16,8-Sep-16
5745,32804,Medium,CUS_0x2ee4,Corporativo,afe1f3af7f7f3556e7e572c14dc66c12,Caja pequeña,72.3,103,379.33,24.82,3.96,0.5,Aéreo Regular,10-Sep-16,8-Sep-16
9112,11874,Medium,CUS_0x7fc8,Corporativo,04ce9ebc4c2b2252c659cb2b382abeb6,Caja pequeña,173.29,42,"1,648.33",104.87,42.2,9.83,Aéreo Regular,9-Sep-16,8-Sep-16
5746,32804,Medium,CUS_0x610d,Corporativo,5202fb52dfb4f6cc0b9ed85db1ea8c1e,Caja pequeña,-59.88,42,172.87,7.4,4.2,5.26,Aéreo Regular,11-Sep-16,8-Sep-16
5766,87873,Medium,CUS_0x18fd,Corporativo,74a7d25d0edd2368ef6453661239c4d3,Caja pequeña,-38.66,11,45.28,0.98,4.2,5.26,Aéreo Regular,11-Sep-16,8-Sep-16
9111,11874,Medium,CUS_0x7278,Corporativo,034e3cf52122a53a4925f2543b284eb5,Caja pequeña,-79.36,2,64.2,2.05,32.1,8.65,Aéreo Regular,11-Sep-16,9-Sep-16
9121,86214,Medium,CUS_0x4034,Corporativo,b11667365d930fecc9d2ef166efd9ae8,Caja pequeña,-73,1,32.1,0.39,32.1,8.65,Aéreo Regular,11-Sep-16,8-Sep-16
5759,87873,Medium,CUS_0x1430,Corporativo,b6255ecf8fc0e782a16819be5d6279cc,Caja pequeña,-76.11,26,95.75,4.22,3.96,0.5,Aéreo Regular,10-Sep-16,8-Sep-16
1271,88911,High,CUS_0x5012,Cliente,c4f80aac90cd9d847067450d49383fb4,Caja pequeña,15.57,1,22.05,0.37,22.05,11.52,Aéreo Regular,11-Sep-16,9-Sep-16
5672,88356,High,CUS_0x1cd7,Corporativo,3a7c82f7b9028397b3f496004fd9d7e9,Paquete pequeño,"1,202.59",19,"1,830.51",108.54,104.72,8.99,Aéreo Regular,12-Sep-16,9-Sep-16
3811,89938,High,CUS_0x1e91,Home Office,b8dc16992bfb2be56788e67e60afa574,Caja pequeña,583.68,16,908.7,32.17,58.55,14.3,Aéreo Urgente,10-Sep-16,9-Sep-16
3925,87084,Critical,CUS_0x2d9f,Home Office,d990ee26b706b5d233b059f962a2c448,Caja mediana,839.15,13,"1,653.85",76.16,135.34,12.65,Aéreo Urgente,12-Sep-16,9-Sep-16
1941,89354,Critical,CUS_0x78f0,Corporativo,7afc6d91dbdeae916b4317d844426aac,Paquete pequeño,346.96,25,727.9,23.81,29.71,6.17,Aéreo Regular,12-Sep-16,9-Sep-16
4024,90308,Low,CUS_0x9506,Corporativo,e8e2cbe8130a5dbed557baf29f755d57,Caja mediana,594.32,17,"1,811.85",108.74,117.12,13.99,Aéreo Regular,12-Sep-16,9-Sep-16
4031,90308,Low,CUS_0x7409,Corporativo,f67de6bb6ee2a0f33c3b4c7c71cb4458,Caja pequeña,442.58,13,"1,461.78",71.3,117.13,8.99,Aéreo Regular,14-Sep-16,9-Sep-16
350,88521,Medium,CUS_0xc592,Cliente,f5f8e3008da577f30013a2fccfa5eea1,Paquete pequeño,109.94,23,523.6,14.38,23.23,5.53,Aéreo Regular,11-Sep-16,9-Sep-16
1942,89354,Critical,CUS_0xc1fe,Corporativo,b326dbf49ea16206245ff37f6b8b8be7,Paquete pequeño,27.43,26,324.14,20.86,13.7,3.14,Aéreo Regular,12-Sep-16,9-Sep-16
4030,90308,Low,CUS_0x6068,Corporativo,f4c096192bd95123de85370a29d82c50,Caja grande,-613.5,5,"3,619.78",143.82,738.73,24.49,Aéreo Regular,15-Sep-16,9-Sep-16
5673,88356,High,CUS_0x97aa,Corporativo,f3c7a8b21ce9d27dbac5c0b70d3b90e9,Bolsa de papel,-386.26,2,163.35,11.16,90.75,0.99,Aéreo Regular,13-Sep-16,9-Sep-16
4025,90308,Low,CUS_0x40fe,Corporativo,0a43e4a49cd9ce0deca11a1bd0b4fce0,Bolsa de papel,-23.82,14,29.95,1.53,2.3,5,Aéreo Regular,12-Sep-16,9-Sep-16
8397,86667,Critical,CUS_0x1151,Corporativo,e008f761f432554480be655fbe53b103,Caja pequeña,10.49,4,145.8,0.82,36.45,14.72,Aéreo Regular,12-Sep-16,10-Sep-16
8396,86667,Critical,CUS_0x10ff,Corporativo,55eaf6d3d6b795d8ad30ff79e61847f3,Barril Jumbo,-590.06,5,"2,617.11",85.85,528.71,28.14,Camión de reparto,12-Sep-16,10-Sep-16
3016,86588,Not Specified,CUS_0x757,Home Office,1e7022c76a289ea733ccb52aaf4fe8dd,Caja pequeña,-115.22,18,63.28,3.31,3.78,5.47,Aéreo Regular,11-Sep-16,10-Sep-16
6946,87927,Not Specified,CUS_0x2963,Negocio Pequeño,e39fba46110bdc2516f720e9b3007621,Caja pequeña,28.47,13,40.14,2.19,3.32,0.5,Aéreo Regular,14-Sep-16,11-Sep-16
2370,90813,Not Specified,CUS_0x6c66,Cliente,61e6fa595e0aa1d1cb0c88ab550ae5ea,Caja pequeña,31.02,10,47.66,1.82,5.18,0.5,Aéreo Regular,12-Sep-16,11-Sep-16
6459,91327,Low,CUS_0xae9e,Negocio Pequeño,2498ea025cf63e9cffd335926f985ba7,Barril Jumbo,"2,249.07",18,"3,741.44",130.39,212.1,23.76,Camión de reparto,19-Sep-16,11-Sep-16
9426,87533,Not Specified,CUS_0x66df,Cliente,7d63ad8cdbfd1d026523017ca75932db,Caja pequeña,75.42,23,171.84,9.16,8.21,2.5,Aéreo Urgente,14-Sep-16,11-Sep-16
5539,88694,Not Specified,CUS_0xc0ab,Corporativo,c63ec8f630703a03cda7693abb34f6e7,Caja mediana,171.35,22,"4,501.86",225.42,215.4,13.99,Aéreo Regular,13-Sep-16,11-Sep-16
7817,88292,Low,CUS_0x54d0,Corporativo,9cc1ace3df5f78aa5c0a33a045e01e8a,Caja pequeña,-0.96,25,386.84,14.54,15.63,13.32,Aéreo Regular,19-Sep-16,11-Sep-16
6149,89607,Low,CUS_0x6a61,Corporativo,0420987b90e60116fde6efb1d274d3e1,Caja pequeña,-15.97,2,94.96,5.43,51.61,5.81,Aéreo Regular,12-Sep-16,11-Sep-16
7811,88292,Low,CUS_0x3059,Corporativo,0bbad1951f25cc264a2959def37ee6e8,Caja pequeña,-32.5,24,149.39,10.62,6.84,6.74,Aéreo Regular,17-Sep-16,11-Sep-16
386,91099,Not Specified,CUS_0x27e8,Negocio Pequeño,58b0afedb3d1bad60dd7a923fa01c5cd,Caja pequeña,-15.3,17,31.46,1.73,1.99,1.49,Aéreo Regular,14-Sep-16,11-Sep-16
7818,88292,Low,CUS_0x7feb,Corporativo,e84c67ed4376358f2b57aa620ecddac8,Paquete pequeño,-77.84,8,158.92,10.28,21.36,6.67,Aéreo Regular,19-Sep-16,11-Sep-16
9424,87533,Not Specified,CUS_0xbe32,Cliente,0d13fc3a12fb8053e7a1344eb14d4055,Caja jumbo,"-1,183.57",4,"2,139.81",136.24,581.47,45.7,Camión de reparto,14-Sep-16,11-Sep-16
6148,89607,Low,CUS_0x6c45,Corporativo,a3a5689c6690e31c8542c1e4a9d05f6b,Caja pequeña,-101.79,8,111.74,4.37,14.55,8.78,Aéreo Regular,12-Sep-16,11-Sep-16
6771,89003,Medium,CUS_0x24bc,Corporativo,f104d80126a4ab94d8fb1086b1238afb,Caja pequeña,48.28,9,68.01,2.87,7.79,11.51,Aéreo Regular,14-Sep-16,12-Sep-16
8931,87443,Not Specified,CUS_0xa3c,Negocio Pequeño,7e1456fd3e381e59638c2ff2f546f6ec,Caja pequeña,39.63,23,58.82,3.07,2.75,0.5,Aéreo Regular,15-Sep-16,12-Sep-16
5231,89826,High,CUS_0x7d64,Cliente,61a37307c993bc472ee04d27a07651a6,Bolsa de papel,841.99,16,"1,452.00",33.93,90.75,0.99,Aéreo Regular,14-Sep-16,12-Sep-16
5241,89826,High,CUS_0x56b9,Cliente,c29482104de44cc9b838003e673e3527,Caja pequeña,409.82,13,784.84,29.47,63.55,3.5,Aéreo Regular,14-Sep-16,12-Sep-16
8925,87443,Not Specified,CUS_0x1ebf,Negocio Pequeño,23a6bae77824b33f1cf1aef72a6f7372,Caja pequeña,"1,735.35",22,"3,840.90",225.58,185.73,4.99,Aéreo Regular,14-Sep-16,12-Sep-16
7645,88764,Medium,CUS_0x9e24,Corporativo,d3d28f601198ad02763f3db5e365d422,Caja pequeña,"1,064.65",16,"2,412.32",52.52,150.77,19.99,Aéreo Regular,14-Sep-16,12-Sep-16
9280,91442,Low,CUS_0x4f43,Home Office,370b756b6a800260b62f9c093a6c4567,Bolsa de papel,26.04,26,85.71,4.69,3.47,1.35,Aéreo Regular,15-Sep-16,12-Sep-16
9281,91442,Low,CUS_0x17e0,Home Office,e588e0f8dbd4f06a792f41bcb37bc419,Caja jumbo,-974.88,14,"7,977.77",328.34,581.47,147.12,Camión de reparto,20-Sep-16,12-Sep-16
2253,91199,Critical,CUS_0x7dd5,Corporativo,ad7d20743862668cf44de2283737b371,Caja pequeña,-49.98,16,103.78,6.99,7.05,5.66,Aéreo Regular,14-Sep-16,12-Sep-16
5536,91241,Critical,CUS_0x6b1c,Home Office,7ba2a9eac3a852783db9318d122c5b0a,Caja pequeña,-101.15,12,204.88,10.92,18.97,4,Aéreo Regular,14-Sep-16,12-Sep-16
8187,86553,Low,CUS_0x7833,Corporativo,8bdc810f65a964a0f648ff8fb730ce83,Caja grande,175.26,2,260.21,18.66,144.56,24.49,Aéreo Regular,21-Sep-16,13-Sep-16
5751,87874,Medium,CUS_0x6d40,Corporativo,e7ca9288ab1f3b6285b3ed053c786d16,Caja mediana,"4,469.80",24,"6,937.26",512.33,317.64,13.99,Aéreo Regular,15-Sep-16,13-Sep-16
5752,87874,Medium,CUS_0xf84,Corporativo,ed050aa040147b5be23458b12912f669,Bolsa de papel,25.59,11,67.76,2.25,6.16,1.2,Aéreo Urgente,16-Sep-16,13-Sep-16
6088,86685,High,CUS_0x36f7,Cliente,8c73700c6d9750ac37887edaafc82be2,Caja pequeña,153.17,10,406.46,14.85,43.24,5.33,Aéreo Regular,16-Sep-16,13-Sep-16
5753,87874,Medium,CUS_0x21af,Corporativo,e49d467d1d716d9ab7c91d6d117566b6,Caja jumbo,"2,460.31",24,"9,749.84",499.67,423.17,42.52,Camión de reparto,15-Sep-16,13-Sep-16
7035,90332,Medium,CUS_0x2f91,Cliente,730d5fa6b21f597e3915a8cc62f8f3cb,Caja pequeña,7.04,17,51.16,1.79,3.04,1.49,Aéreo Regular,16-Sep-16,13-Sep-16
8186,86553,Low,CUS_0x237d,Corporativo,74c5e2817288244b1d4d9cdfeb5124da,Paquete pequeño,25.63,7,330.49,10.26,47.69,1.99,Aéreo Regular,18-Sep-16,13-Sep-16
7046,42054,Medium,CUS_0x3ec7,Cliente,32cfef27b0e3d7c20dfd9bf6dd7e5bef,Caja pequeña,6.51,67,201.64,7.25,3.04,1.49,Aéreo Regular,16-Sep-16,13-Sep-16
6819,26021,Critical,CUS_0x5856,Cliente,e49a5906eae6a4a832a5896843e0f8cc,Caja mediana,-7.5,36,797.76,27.03,22.16,4.81,Aéreo Regular,16-Sep-16,13-Sep-16
4675,85876,High,CUS_0x3090,Corporativo,af71ea41cdb1055287af5bb4e7433250,Caja pequeña,-20.41,21,920.17,27.75,44.26,2.99,Aéreo Regular,15-Sep-16,13-Sep-16
6797,86897,Critical,CUS_0x697d,Cliente,9db2cedc97e6fbd3428db024418871eb,Caja mediana,-6.9,9,199.44,5.23,22.16,4.81,Aéreo Regular,16-Sep-16,13-Sep-16
1619,86445,Not Specified,CUS_0xbf99,Corporativo,a1f2a798dc48606d6435fcf526b54e15,Caja pequeña,-31.52,10,282.42,20.71,31.38,6.64,Aéreo Regular,16-Sep-16,13-Sep-16
6086,86685,High,CUS_0x5dfa,Cliente,f32ddf8aacc21f664cfdfd9605605667,Caja pequeña,-6.58,2,16.51,1.04,9.17,2.99,Aéreo Regular,16-Sep-16,13-Sep-16
2231,90458,High,CUS_0xc570,Corporativo,693e30a779a61bb63ca683e77af1c361,Paquete pequeño,-50.76,9,62.01,2.16,6.96,4.07,Aéreo Regular,17-Sep-16,13-Sep-16
8185,86553,Low,CUS_0xa2cb,Corporativo,1354efbc8fb0b1abbed2d4686df95373,Caja pequeña,-82.77,15,66.38,2.96,4.61,5.15,Aéreo Regular,14-Sep-16,13-Sep-16
6087,86685,High,CUS_0x8ccd,Cliente,e01b571e57e36eba636d5593c52043d9,Bolsa de papel,-16.7,9,20.95,0.3,2.4,5.2,Aéreo Regular,16-Sep-16,13-Sep-16
6947,87928,High,CUS_0x4285,Negocio Pequeño,c16db091fe926bfa1f0fb7776402266a,Caja jumbo,615.41,11,"1,620.21",44.52,148.78,36.09,Camión de reparto,16-Sep-16,14-Sep-16
7988,88162,Not Specified,CUS_0x7e24,Home Office,c9f343727384914d3d1a48c2d0e362b3,Caja pequeña,169.22,22,490.82,23.19,24.25,4.5,Aéreo Regular,17-Sep-16,14-Sep-16
8239,87054,High,CUS_0x4096,Corporativo,3cc79b57a17651068c4ae796b0d3bd2f,Paquete pequeño,21.66,15,168.63,7.58,11.59,3.37,Aéreo Urgente,15-Sep-16,14-Sep-16
7299,86488,High,CUS_0x7354,Negocio Pequeño,703e4ba7db7400c91ebf00311b863b4f,Caja pequeña,4.08,6,74.65,1.61,12.96,6.47,Aéreo Urgente,17-Sep-16,14-Sep-16
8240,87054,High,CUS_0x832f,Corporativo,dc38c8ab48078b5f20fd29d3156dab88,Caja jumbo,287.92,20,"6,982.31",377.09,367.49,84.84,Camión de reparto,15-Sep-16,14-Sep-16
3172,89447,Critical,CUS_0x4533,Negocio Pequeño,06607f0bce3323465a28216f09b0752e,Caja mediana,31.66,24,"1,345.34",45.83,57.2,11.1,Aéreo Regular,16-Sep-16,14-Sep-16
6582,86763,Not Specified,CUS_0x441e,Cliente,53d8d1673858ebc6589c4c1f4051e689,Caja jumbo,-23.27,16,"4,507.26",237.92,296.53,35.67,Camión de reparto,17-Sep-16,14-Sep-16
7298,86488,High,CUS_0x49b9,Negocio Pequeño,371191240a2cfd60058b4f608b480d7b,Caja pequeña,-31.61,9,62.04,1.29,7.18,5.48,Aéreo Regular,17-Sep-16,14-Sep-16
7676,87565,Low,CUS_0x2b9f,Cliente,32ef90c59270aaff5b990b4b8bbc47b3,Barril Jumbo,-157.38,8,257.9,18.89,35.82,19.19,Camión de reparto,22-Sep-16,14-Sep-16
7989,88162,Not Specified,CUS_0x85b2,Home Office,90d228df3f22fee7d159a0dfa2c07969,Caja pequeña,-21.42,5,31.46,1.49,6.84,5.4,Aéreo Regular,15-Sep-16,14-Sep-16
8721,86911,Critical,CUS_0x2d3e,Corporativo,d378a8e22eca96f44d42005bccf910b7,Caja pequeña,24.29,13,34.32,0.88,2.75,0.5,Aéreo Urgente,18-Sep-16,15-Sep-16
3862,86749,Not Specified,CUS_0xadf0,Corporativo,0ead5fb278f9450b7d132098f25d60fd,Caja pequeña,16.52,4,31.27,1.17,8.06,1.39,Aéreo Regular,17-Sep-16,15-Sep-16
8627,87295,Critical,CUS_0xae82,Corporativo,4836b5f656c448706e276f80957b7a4e,Bolsa de papel,24.5,8,47.04,1.21,6,1.46,Aéreo Regular,19-Sep-16,15-Sep-16
8887,91564,Critical,CUS_0xa4fd,Home Office,e1017a91e8f88d9502af00d8c6174b17,Caja pequeña,172.64,11,"1,330.93",76.58,132.96,8.8,Aéreo Regular,18-Sep-16,15-Sep-16
1612,86446,High,CUS_0x12cb,Corporativo,729636a9649e051d48fc89ac4543631e,Bolsa de papel,1.1,17,35.69,1.71,2.21,0.7,Aéreo Regular,18-Sep-16,15-Sep-16
1607,27841,High,CUS_0x286f,Corporativo,83292b0d9dc6f759b6f8cae38c7dc4b1,Bolsa de papel,1.01,69,144.87,8.15,2.21,0.7,Aéreo Regular,18-Sep-16,15-Sep-16
